GAME_DATE_EST	TEAM_ID_home	PTS_home	FG_PCT_home	FT_PCT_home	FG3_PCT_home	AST_home	REB_home	HOME_TEAM_WINS
31/1/2011	1610612746	105	0.52	0.926	0.154	24	34	1
30/1/2011	1610612760	103	0.405	0.794	0.444	20	42	0
30/1/2011	1610612747	96	0.444	0.741	0.444	10	30	0
30/1/2011	1610612753	103	0.413	0.643	0.29	24	61	1
30/1/2011	1610612755	110	0.551	0.818	0.375	31	35	1
30/1/2011	1610612752	124	0.513	0.878	0.333	19	41	1
30/1/2011	1610612756	104	0.481	0.905	0.36	26	43	1
30/1/2011	1610612744	96	0.493	0.8	0.4	21	47	1
29/1/2011	1610612741	110	0.477	0.88	0.353	26	46	1
29/1/2011	1610612763	107	0.5	0.826	0.286	28	44	1
29/1/2011	1610612750	103	0.438	0.733	0.393	21	54	1
29/1/2011	1610612742	102	0.493	0.815	0.381	28	41	1
29/1/2011	1610612749	91	0.427	0.704	0.381	15	44	1
29/1/2011	1610612759	108	0.514	0.889	0.5	22	32	1
29/1/2011	1610612758	102	0.5	0.8	0.333	23	39	1
29/1/2011	1610612746	103	0.43	0.75	0.379	26	35	1
28/1/2011	1610612754	124	0.625	0.571	0.545	31	36	1
28/1/2011	1610612755	94	0.461	0.733	0.65	22	33	0
28/1/2011	1610612761	110	0.467	0.821	0.1	27	40	0
28/1/2011	1610612737	111	0.512	0.87	0.368	22	46	1
28/1/2011	1610612739	103	0.455	0.652	0.308	27	45	0
28/1/2011	1610612748	88	0.452	0.773	0.208	18	42	1
28/1/2011	1610612741	99	0.425	0.739	0.444	25	54	1
28/1/2011	1610612760	124	0.494	0.756	0.238	27	55	1
28/1/2011	1610612762	108	0.441	0.769	0.333	29	43	1
28/1/2011	1610612756	88	0.432	0.692	0.353	23	45	1
28/1/2011	1610612744	113	0.466	0.87	0.44	26	49	0
28/1/2011	1610612747	95	0.413	0.846	0.304	20	36	0
27/1/2011	1610612752	93	0.361	0.821	0.303	24	45	1
27/1/2011	1610612742	111	0.5	0.92	0.375	25	40	1
27/1/2011	1610612757	78	0.367	0.615	0.25	16	49	0
26/1/2011	1610612754	96	0.412	0.692	0.267	15	41	0
26/1/2011	1610612751	93	0.439	0.857	0.529	26	39	1
26/1/2011	1610612761	94	0.487	0.818	0.25	19	33	0
26/1/2011	1610612765	100	0.443	0.781	0.333	19	43	0
26/1/2011	1610612749	98	0.432	0.783	0.5	22	43	1
26/1/2011	1610612750	117	0.465	0.72	0.368	26	53	0
26/1/2011	1610612745	96	0.414	0.85	0.28	22	50	1
26/1/2011	1610612756	107	0.461	0.9	0.5	23	37	0
26/1/2011	1610612762	105	0.547	0.75	0.167	21	31	0
26/1/2011	1610612744	103	0.507	0.885	0.308	19	28	0
25/1/2011	1610612764	109	0.512	0.852	0.154	23	36	0
25/1/2011	1610612738	112	0.5	0.68	0.458	29	43	1
25/1/2011	1610612742	112	0.5	0.933	0.417	18	30	1
25/1/2011	1610612758	89	0.36	0.828	0.083	16	44	0
25/1/2011	1610612747	120	0.62	0.828	0.444	34	38	1
24/1/2011	1610612751	103	0.446	0.759	0.538	24	40	1
24/1/2011	1610612753	96	0.452	0.676	0.259	19	46	0
24/1/2011	1610612755	105	0.543	1	0.231	31	41	1
24/1/2011	1610612761	98	0.476	0.75	0	20	42	0
24/1/2011	1610612752	115	0.462	0.724	0.345	24	40	1
24/1/2011	1610612741	92	0.395	0.88	0.333	25	45	1
24/1/2011	1610612750	125	0.505	0.821	0.5	30	42	0
24/1/2011	1610612740	91	0.455	0.739	0.267	18	33	1
24/1/2011	1610612757	81	0.395	0.727	0.333	16	39	0
24/1/2011	1610612744	102	0.459	0.95	0.333	21	36	0
23/1/2011	1610612743	121	0.511	0.762	0.55	28	44	1
22/1/2011	1610612766	87	0.468	0.75	0.333	23	34	0
22/1/2011	1610612751	86	0.444	0.81	0.333	23	39	0
22/1/2011	1610612764	85	0.429	0.692	0.111	14	44	1
22/1/2011	1610612765	75	0.358	0.824	0.3	16	46	1
22/1/2011	1610612748	120	0.525	0.769	0.615	27	42	1
22/1/2011	1610612755	96	0.407	0.774	0.4	19	44	1
22/1/2011	1610612741	92	0.415	0.75	0.474	23	48	1
22/1/2011	1610612740	96	0.469	0.533	0.8	19	57	1
22/1/2011	1610612760	101	0.386	0.824	0.294	12	57	1
22/1/2011	1610612745	104	0.389	0.88	0.296	19	47	0
22/1/2011	1610612749	81	0.378	0.667	0.25	19	36	0
22/1/2011	1610612757	97	0.422	0.85	0.5	29	39	1
22/1/2011	1610612746	113	0.435	0.8	0.212	28	48	1
21/1/2011	1610612751	89	0.5	0.857	0.455	23	44	1
21/1/2011	1610612753	112	0.472	0.704	0.333	21	60	1
21/1/2011	1610612764	91	0.407	0.769	0.389	25	48	0
21/1/2011	1610612737	59	0.291	0.818	0.2	11	32	0
21/1/2011	1610612738	110	0.552	0.871	0.429	31	34	1
21/1/2011	1610612739	88	0.382	0.8	0.571	16	36	0
21/1/2011	1610612763	115	0.533	0.81	0	16	45	1
21/1/2011	1610612759	101	0.488	0.68	0.235	28	50	1
21/1/2011	1610612743	97	0.474	0.8	0.333	23	27	0
21/1/2011	1610612744	119	0.516	0.85	0.222	21	44	1
20/1/2011	1610612766	100	0.481	0.769	0.364	21	40	1
20/1/2011	1610612741	82	0.369	0.813	0.438	15	51	1
20/1/2011	1610612757	108	0.564	0.684	0.438	21	37	1
19/1/2011	1610612739	98	0.434	0.85	0.429	18	39	0
19/1/2011	1610612751	103	0.493	0.794	0.5	25	44	1
19/1/2011	1610612753	99	0.453	0.561	0.333	18	47	1
19/1/2011	1610612738	86	0.447	0.56	0.286	23	47	1
19/1/2011	1610612749	100	0.479	0.781	0.5	16	43	1
19/1/2011	1610612740	103	0.481	0.75	0.333	24	42	1
19/1/2011	1610612745	104	0.471	0.875	0.258	21	48	1
19/1/2011	1610612759	104	0.458	0.828	0.25	23	49	1
19/1/2011	1610612742	109	0.55	0.692	0.462	27	35	1
19/1/2011	1610612743	112	0.512	0.727	0.25	22	39	1
19/1/2011	1610612758	90	0.427	0.682	0.278	22	45	0
19/1/2011	1610612744	110	0.511	0.737	0.375	22	35	1
19/1/2011	1610612746	126	0.494	0.722	0.571	26	48	1
18/1/2011	1610612748	89	0.364	0.897	0.233	12	46	0
18/1/2011	1610612741	82	0.39	0.762	0.5	17	44	0
17/1/2011	1610612752	121	0.489	0.8	0.355	25	38	0
17/1/2011	1610612764	108	0.535	0.839	0.429	27	44	1
17/1/2011	1610612763	84	0.377	0.714	0.143	14	43	0
17/1/2011	1610612755	96	0.387	0.72	0.429	22	56	1
17/1/2011	1610612745	93	0.368	0.786	0.091	22	53	1
17/1/2011	1610612740	85	0.391	0.789	0.167	20	47	1
17/1/2011	1610612765	103	0.575	0.789	0.333	24	33	1
17/1/2011	1610612746	114	0.543	0.731	0.438	29	36	1
17/1/2011	1610612737	100	0.47	0.85	0.25	25	38	1
17/1/2011	1610612744	109	0.494	0.75	0.333	25	35	1
17/1/2011	1610612738	109	0.6	0.846	0.3	25	30	1
17/1/2011	1610612757	113	0.452	0.861	0.333	19	42	1
17/1/2011	1610612747	101	0.5	0.692	0.5	24	41	1
16/1/2011	1610612746	99	0.437	0.609	0.429	28	50	1
16/1/2011	1610612759	110	0.515	0.784	0.5	24	47	1
15/1/2011	1610612737	106	0.494	0.833	0.385	27	32	0
15/1/2011	1610612766	81	0.406	0.769	0.333	19	43	0
15/1/2011	1610612764	98	0.459	0.882	0.417	23	48	1
15/1/2011	1610612765	110	0.558	0.759	0.25	20	30	1
15/1/2011	1610612741	99	0.464	0.824	0.368	23	42	1
15/1/2011	1610612763	89	0.474	0.933	0.25	20	42	1
15/1/2011	1610612750	99	0.44	0.818	0.333	16	46	0
15/1/2011	1610612743	127	0.583	0.727	0.619	30	49	1
15/1/2011	1610612757	96	0.456	0.8	0.25	21	40	1
14/1/2011	1610612754	86	0.326	0.792	0.389	13	53	0
14/1/2011	1610612755	95	0.571	0.696	0.5	23	30	1
14/1/2011	1610612761	95	0.475	0.652	0.235	27	45	0
14/1/2011	1610612738	99	0.522	0.76	0.421	22	29	1
14/1/2011	1610612752	83	0.315	0.8	0.321	13	49	0
14/1/2011	1610612759	101	0.45	0.793	0.375	21	52	1
14/1/2011	1610612745	105	0.44	0.774	0.368	14	41	0
14/1/2011	1610612762	121	0.522	0.739	0.5	32	36	1
14/1/2011	1610612756	115	0.538	0.656	0.526	22	39	1
14/1/2011	1610612744	122	0.524	0.917	0.538	29	35	1
14/1/2011	1610612747	100	0.493	0.714	0.385	19	38	1
13/1/2011	1610612750	109	0.449	0.85	0.6	24	47	1
13/1/2011	1610612760	125	0.564	0.811	0.5	24	42	1
13/1/2011	1610612743	130	0.533	0.773	0.484	31	50	1
12/1/2011	1610612766	96	0.432	0.741	0.286	23	38	1
12/1/2011	1610612754	102	0.446	0.909	0.333	19	46	1
12/1/2011	1610612761	101	0.543	0.75	0.333	25	33	0
12/1/2011	1610612738	119	0.521	0.636	0.6	29	38	1
12/1/2011	1610612765	99	0.439	0.808	0.286	22	37	0
12/1/2011	1610612749	84	0.395	0.85	0.333	14	44	0
12/1/2011	1610612740	92	0.437	0.579	0.278	23	50	1
12/1/2011	1610612745	112	0.49	0.722	0.278	23	35	0
12/1/2011	1610612756	118	0.463	0.833	0.368	25	45	1
12/1/2011	1610612762	131	0.584	0.795	0.455	31	36	1
12/1/2011	1610612744	110	0.506	0.818	0.433	28	27	0
12/1/2011	1610612746	111	0.5	0.618	0.375	33	42	1
11/1/2011	1610612755	103	0.477	0.824	0.389	26	36	0
11/1/2011	1610612764	136	0.495	0.846	0.529	28	55	1
11/1/2011	1610612750	96	0.378	0.833	0.348	19	47	0
11/1/2011	1610612743	132	0.557	0.86	0.412	30	47	1
11/1/2011	1610612757	86	0.345	0.857	0.222	8	43	0
11/1/2011	1610612747	112	0.535	0.667	0.5	25	53	1
10/1/2011	1610612766	96	0.514	0.714	0.35	24	40	1
10/1/2011	1610612738	102	0.507	0.913	0.385	23	31	0
10/1/2011	1610612741	95	0.455	0.92	0.182	20	40	1
9/1/2011	1610612761	118	0.585	0.696	0.462	26	39	1
9/1/2011	1610612746	105	0.395	0.767	0.235	21	52	1
9/1/2011	1610612759	94	0.423	0.84	0.333	21	48	1
9/1/2011	1610612756	108	0.47	0.739	0.464	25	52	1
9/1/2011	1610612743	87	0.405	0.667	0.238	18	33	0
9/1/2011	1610612757	100	0.418	0.864	0.208	24	43	0
9/1/2011	1610612747	109	0.418	0.806	0.471	22	61	1
8/1/2011	1610612737	108	0.429	0.862	0.5	27	44	1
8/1/2011	1610612766	104	0.494	0.833	0.5	23	43	1
8/1/2011	1610612751	92	0.45	0.654	0.5	22	36	0
8/1/2011	1610612765	112	0.446	0.647	0.533	24	53	1
8/1/2011	1610612741	90	0.492	0.714	0.333	16	48	1
8/1/2011	1610612760	109	0.473	0.833	0.286	24	47	1
8/1/2011	1610612742	107	0.539	0.765	0.462	29	34	0
8/1/2011	1610612745	99	0.378	0.737	0.12	16	42	0
7/1/2011	1610612754	87	0.375	0.762	0.333	17	45	0
7/1/2011	1610612755	105	0.563	0.679	0.375	21	34	1
7/1/2011	1610612764	97	0.442	0.786	0.438	23	39	1
7/1/2011	1610612738	122	0.575	0.679	0.524	31	43	1
7/1/2011	1610612753	110	0.517	1	0.4	25	48	1
7/1/2011	1610612763	110	0.494	0.75	0.455	22	34	1
7/1/2011	1610612750	98	0.487	0.727	0.5	22	36	0
7/1/2011	1610612749	95	0.444	0.708	0.316	20	53	0
7/1/2011	1610612756	96	0.427	0.714	0.25	15	34	0
7/1/2011	1610612744	116	0.482	0.952	0.5	26	42	1
7/1/2011	1610612747	101	0.506	0.692	0.417	23	38	1
6/1/2011	1610612742	95	0.468	0.75	0.3	18	47	0
6/1/2011	1610612758	122	0.564	0.833	0.5	19	33	1
5/1/2011	1610612739	105	0.507	0.818	0.526	28	30	0
5/1/2011	1610612751	96	0.494	0.652	0.417	20	39	1
5/1/2011	1610612753	97	0.455	0.667	0.227	23	44	1
5/1/2011	1610612755	109	0.567	0.763	0.444	20	40	1
5/1/2011	1610612738	105	0.613	0.533	0.556	34	36	1
5/1/2011	1610612750	105	0.447	0.633	0.4	19	53	0
5/1/2011	1610612740	103	0.5	0.636	0.375	24	49	0
5/1/2011	1610612745	100	0.471	0.767	0.55	23	43	0
5/1/2011	1610612762	87	0.394	0.774	0.5	16	34	0
5/1/2011	1610612756	95	0.486	0.706	0.478	25	31	0
5/1/2011	1610612746	106	0.429	0.667	0.37	23	57	1
4/1/2011	1610612748	101	0.446	0.838	0.333	14	47	1
4/1/2011	1610612752	128	0.549	0.87	0.296	26	38	1
4/1/2011	1610612741	111	0.53	0.679	0.308	23	44	1
4/1/2011	1610612763	110	0.512	0.733	0.286	23	42	1
4/1/2011	1610612742	84	0.429	0.769	0.364	22	46	1
4/1/2011	1610612758	102	0.448	0.611	0.357	23	39	0
4/1/2011	1610612747	108	0.472	0.818	0.353	29	41	1
3/1/2011	1610612766	82	0.38	0.826	0.3	19	35	0
3/1/2011	1610612753	110	0.494	0.76	0.469	26	42	1
3/1/2011	1610612738	96	0.451	0.85	0.313	22	30	1
3/1/2011	1610612740	84	0.449	0.818	0.286	22	41	1
3/1/2011	1610612743	113	0.469	0.85	0.375	20	50	1
3/1/2011	1610612762	102	0.472	0.906	0.333	23	35	1
2/1/2011	1610612752	98	0.425	0.725	0.412	16	45	1
2/1/2011	1610612746	98	0.463	0.69	0.222	20	42	0
2/1/2011	1610612761	79	0.378	0.455	0.071	20	49	0
2/1/2011	1610612739	95	0.506	0.615	0.294	25	34	0
2/1/2011	1610612757	100	0.432	0.895	0.333	29	47	1
2/1/2011	1610612758	94	0.405	0.815	0.333	21	60	1
2/1/2011	1610612747	85	0.465	0.722	0.333	13	37	0
1/1/2011	1610612764	81	0.429	0.909	0.263	21	37	0
1/1/2011	1610612741	100	0.438	0.781	0.294	21	45	1
1/1/2011	1610612748	114	0.493	0.745	0.429	24	43	1
1/1/2011	1610612750	103	0.507	0.786	0.438	19	35	1
1/1/2011	1610612759	101	0.467	0.75	0.313	23	52	1
1/1/2011	1610612749	99	0.494	0.76	0.25	24	51	1
1/1/2011	1610612743	104	0.459	0.769	0.429	22	58	1
1/1/2011	1610612762	98	0.486	0.629	0.364	27	35	1
31/12/2010	1610612738	81	0.447	0.667	0.188	16	40	0
31/12/2010	1610612766	95	0.422	0.714	0.313	19	50	0
31/12/2010	1610612754	95	0.487	0.778	0.263	19	45	1
31/12/2010	1610612741	90	0.395	0.828	0.273	21	43	1
31/12/2010	1610612745	114	0.484	0.75	0.294	25	47	1
31/12/2010	1610612760	103	0.481	0.882	0.556	20	42	1
31/12/2010	1610612756	92	0.479	0.667	0.444	21	38	1
31/12/2010	1610612747	102	0.512	0.737	0.286	19	45	1
30/12/2010	1610612753	112	0.477	0.656	0.333	22	51	1
30/12/2010	1610612742	93	0.427	0.867	0.435	24	35	0
30/12/2010	1610612757	100	0.459	0.781	0.412	21	34	1
29/12/2010	1610612737	103	0.512	0.583	0.421	31	44	1
29/12/2010	1610612766	101	0.447	0.706	0.474	20	41	1
29/12/2010	1610612764	104	0.398	0.708	0.429	24	54	1
29/12/2010	1610612765	104	0.557	0.762	0.667	27	29	1
29/12/2010	1610612750	113	0.488	0.88	0.412	29	42	0
29/12/2010	1610612740	88	0.418	0.818	0.25	18	24	0
29/12/2010	1610612760	114	0.549	0.667	0.333	31	34	1
29/12/2010	1610612745	119	0.419	0.8	0.333	29	44	0
29/12/2010	1610612756	110	0.494	0.882	0.45	31	31	0
29/12/2010	1610612758	100	0.461	0.786	0.471	20	41	1
29/12/2010	1610612746	95	0.486	0.654	0.364	23	34	0
28/12/2010	1610612739	95	0.458	0.697	0.316	22	35	0
28/12/2010	1610612754	83	0.372	0.8	0.294	15	41	0
28/12/2010	1610612748	106	0.481	0.794	0.231	15	50	1
28/12/2010	1610612741	90	0.474	0.75	0.4	24	42	1
28/12/2010	1610612742	76	0.413	0.75	0.227	19	35	0
28/12/2010	1610612759	97	0.425	0.667	0.281	20	50	1
28/12/2010	1610612743	95	0.453	0.808	0.375	22	45	1
27/12/2010	1610612766	105	0.526	0.789	0.588	24	46	1
27/12/2010	1610612751	88	0.392	0.759	0.364	12	40	0
27/12/2010	1610612763	96	0.507	0.821	0.25	19	33	1
27/12/2010	1610612749	80	0.373	0.769	0.267	16	33	0
27/12/2010	1610612750	113	0.532	0.8	0.478	29	39	1
27/12/2010	1610612760	93	0.42	0.826	0.353	20	39	0
27/12/2010	1610612745	100	0.457	0.8	0.3	20	44	1
27/12/2010	1610612762	91	0.432	0.895	0.5	17	31	0
27/12/2010	1610612758	99	0.414	0.824	0.5	18	34	0
27/12/2010	1610612744	110	0.47	0.81	0.652	31	44	1
26/12/2010	1610612746	108	0.533	0.618	0.333	26	40	1
26/12/2010	1610612739	97	0.46	0.538	0.385	30	45	0
26/12/2010	1610612765	92	0.427	0.813	0.231	19	39	0
26/12/2010	1610612754	90	0.356	0.704	0.28	20	54	0
26/12/2010	1610612740	93	0.488	0.6	0.118	15	47	1
26/12/2010	1610612759	94	0.451	0.833	0.417	27	44	1
26/12/2010	1610612743	89	0.4	0.913	0.296	12	48	0
25/12/2010	1610612752	103	0.532	0.583	0.545	25	44	1
25/12/2010	1610612753	86	0.394	0.655	0.379	16	45	1
25/12/2010	1610612747	80	0.405	0.667	0.316	22	43	0
25/12/2010	1610612760	114	0.494	0.8	0.353	22	36	1
25/12/2010	1610612744	109	0.482	0.905	0.455	31	32	1
23/12/2010	1610612753	123	0.595	0.588	0.52	31	39	1
23/12/2010	1610612758	79	0.365	0.667	0.333	18	57	0
23/12/2010	1610612756	83	0.4	0.684	0.385	25	39	0
22/12/2010	1610612737	98	0.506	0.6	0.364	29	40	1
22/12/2010	1610612761	93	0.522	0.783	0.357	26	32	0
22/12/2010	1610612764	80	0.38	0.842	0.286	17	33	0
22/12/2010	1610612738	84	0.388	0.762	0.3	19	43	1
22/12/2010	1610612752	112	0.488	0.857	0.476	30	43	1
22/12/2010	1610612750	107	0.425	0.793	0.5	19	43	0
22/12/2010	1610612740	105	0.539	0.714	0.5	27	48	1
22/12/2010	1610612759	109	0.526	0.625	0.5	26	40	1
22/12/2010	1610612746	92	0.402	0.692	0.267	22	46	0
21/12/2010	1610612766	81	0.4	0.654	0.286	18	32	0
21/12/2010	1610612753	99	0.442	1	0.379	22	40	0
21/12/2010	1610612741	121	0.645	0.81	0.545	32	40	1
21/12/2010	1610612763	94	0.398	0.69	0.308	16	39	0
21/12/2010	1610612758	109	0.39	0.857	0.304	18	56	0
21/12/2010	1610612747	79	0.455	0.538	0.154	17	35	0
20/12/2010	1610612737	91	0.413	0.655	0.333	23	51	1
20/12/2010	1610612739	90	0.417	0.72	0.429	21	34	0
20/12/2010	1610612754	94	0.425	0.789	0.478	22	39	1
20/12/2010	1610612764	108	0.521	0.833	0.438	22	31	1
20/12/2010	1610612748	96	0.405	0.68	0.355	18	44	0
20/12/2010	1610612759	118	0.483	0.8	0.276	27	43	1
20/12/2010	1610612757	106	0.5	0.8	0.364	27	43	1
20/12/2010	1610612744	112	0.512	0.704	0.318	29	35	0
20/12/2010	1610612746	113	0.518	0.606	0.304	31	56	1
19/12/2010	1610612738	99	0.539	0.778	0.214	23	45	1
19/12/2010	1610612751	89	0.417	0.789	0.308	19	46	1
19/12/2010	1610612761	110	0.471	0.84	0.318	27	35	0
19/12/2010	1610612765	111	0.53	0.565	0.435	26	37	1
19/12/2010	1610612758	93	0.385	0.842	0.5	18	38	0
19/12/2010	1610612760	110	0.429	0.826	0.286	20	32	0
18/12/2010	1610612753	89	0.414	0.636	0.2	19	53	0
18/12/2010	1610612764	94	0.425	0.692	0.222	22	44	0
18/12/2010	1610612739	109	0.412	0.75	0.37	28	56	1
18/12/2010	1610612741	99	0.476	0.652	0.4	17	37	0
18/12/2010	1610612749	86	0.451	0.833	0.389	21	31	0
18/12/2010	1610612759	112	0.512	0.737	0.435	31	41	1
18/12/2010	1610612743	115	0.453	0.818	0.37	25	35	1
18/12/2010	1610612757	96	0.487	0.636	0.4	24	40	1
17/12/2010	1610612754	108	0.469	0.742	0.409	20	49	1
17/12/2010	1610612752	91	0.393	0.565	0.333	24	41	0
17/12/2010	1610612755	81	0.375	0.857	0.143	22	48	0
17/12/2010	1610612761	98	0.465	0.688	0.389	26	43	1
17/12/2010	1610612737	90	0.462	0.923	0.24	24	42	1
17/12/2010	1610612765	88	0.402	0.667	0.286	19	35	0
17/12/2010	1610612740	100	0.507	0.864	0.313	23	53	1
17/12/2010	1610612760	102	0.481	0.636	0.2	23	43	1
17/12/2010	1610612745	103	0.481	0.833	0.455	27	47	1
17/12/2010	1610612742	106	0.453	0.645	0.444	27	54	1
17/12/2010	1610612757	107	0.506	0.842	0.333	23	37	1
16/12/2010	1610612751	97	0.405	0.745	0.25	15	52	1
16/12/2010	1610612738	102	0.53	0.727	0.333	28	33	1
16/12/2010	1610612743	112	0.481	0.771	0.5	20	36	0
15/12/2010	1610612754	94	0.469	0.75	0.286	23	29	0
15/12/2010	1610612752	116	0.531	0.808	0.391	19	35	0
15/12/2010	1610612755	105	0.44	0.826	0.353	22	41	1
15/12/2010	1610612761	93	0.442	0.875	0.25	19	37	0
15/12/2010	1610612748	101	0.457	0.659	0.435	17	45	1
15/12/2010	1610612763	113	0.524	0.793	0.267	30	39	1
15/12/2010	1610612740	94	0.436	0.733	0.364	25	43	1
15/12/2010	1610612760	117	0.577	0.966	0.636	25	41	1
15/12/2010	1610612759	92	0.522	0.68	0.375	24	39	1
15/12/2010	1610612756	128	0.506	0.758	0.556	32	46	1
15/12/2010	1610612742	103	0.541	0.952	0.188	20	36	1
14/12/2010	1610612766	97	0.52	0.621	0.167	24	43	1
14/12/2010	1610612751	77	0.341	0.708	0.308	13	51	0
14/12/2010	1610612764	89	0.407	0.75	0.158	19	46	0
14/12/2010	1610612765	103	0.474	0.905	0.455	26	43	1
14/12/2010	1610612745	118	0.5	0.762	0.435	31	42	1
14/12/2010	1610612743	111	0.538	0.737	0.423	24	40	1
14/12/2010	1610612744	108	0.506	0.613	0.5	21	43	1
13/12/2010	1610612748	96	0.443	0.789	0.286	17	36	1
13/12/2010	1610612741	92	0.468	0.5	0.444	28	48	1
13/12/2010	1610612763	86	0.383	0.692	0.429	15	50	1
13/12/2010	1610612742	99	0.487	0.741	0.25	28	41	0
13/12/2010	1610612762	108	0.494	0.828	0.353	26	40	1
12/12/2010	1610612752	129	0.523	0.923	0.433	30	33	1
12/12/2010	1610612755	88	0.429	0.682	0.412	24	49	1
12/12/2010	1610612751	92	0.404	0.842	0.2	17	45	0
12/12/2010	1610612759	95	0.432	0.846	0.529	20	47	1
12/12/2010	1610612760	106	0.532	0.708	0.368	25	44	1
12/12/2010	1610612746	85	0.381	0.68	0.174	22	42	0
11/12/2010	1610612746	83	0.458	0.833	0.5	25	43	0
11/12/2010	1610612737	97	0.452	0.794	0.333	25	48	1
11/12/2010	1610612766	62	0.338	0.565	0.091	17	38	0
11/12/2010	1610612765	116	0.528	0.696	0.375	30	39	0
11/12/2010	1610612741	113	0.477	0.778	0.588	28	53	1
11/12/2010	1610612742	103	0.5	0.821	0.538	24	40	1
11/12/2010	1610612745	110	0.488	0.87	0.462	20	48	1
11/12/2010	1610612758	83	0.367	0.524	0.333	17	36	0
10/12/2010	1610612754	100	0.442	0.611	0.419	25	40	1
10/12/2010	1610612761	116	0.511	0.737	0.4	20	34	0
10/12/2010	1610612764	95	0.417	0.704	0.333	22	39	0
10/12/2010	1610612741	88	0.413	0.824	0.471	19	41	1
10/12/2010	1610612750	109	0.519	0.818	0.438	21	42	1
10/12/2010	1610612740	92	0.473	0.739	0.357	20	37	0
10/12/2010	1610612749	97	0.481	0.68	0.5	17	48	1
10/12/2010	1610612759	108	0.532	0.64	0.476	20	39	1
10/12/2010	1610612756	94	0.446	1	0.214	13	39	0
10/12/2010	1610612762	117	0.539	0.781	0.625	30	34	1
10/12/2010	1610612744	84	0.373	0.667	0.333	24	41	0
9/12/2010	1610612755	101	0.457	0.783	0.474	22	39	0
9/12/2010	1610612742	102	0.547	0.842	0.25	31	38	1
9/12/2010	1610612757	97	0.444	0.714	0.333	19	47	1
8/12/2010	1610612738	105	0.559	0.694	0.267	26	42	1
8/12/2010	1610612739	83	0.383	0.611	0.333	22	43	0
8/12/2010	1610612752	113	0.483	0.864	0.381	19	48	1
8/12/2010	1610612749	97	0.36	0.8	0.231	19	50	1
8/12/2010	1610612750	103	0.419	0.654	0.444	21	40	0
8/12/2010	1610612740	93	0.5	0.619	0.429	29	40	1
8/12/2010	1610612759	111	0.512	0.722	0.462	31	41	1
8/12/2010	1610612756	98	0.42	0.63	0.233	16	47	0
8/12/2010	1610612762	98	0.507	0.778	0.071	20	28	0
8/12/2010	1610612758	116	0.542	0.75	0.471	27	48	1
8/12/2010	1610612746	86	0.4	0.684	0.391	25	52	0
7/12/2010	1610612737	116	0.603	0.571	0.375	34	39	1
7/12/2010	1610612766	100	0.5	0.65	0.45	22	37	1
7/12/2010	1610612755	117	0.519	0.833	0.348	22	44	1
7/12/2010	1610612742	105	0.448	0.741	0.35	22	45	1
7/12/2010	1610612745	97	0.458	0.774	0.5	20	35	1
7/12/2010	1610612757	106	0.446	0.97	0.333	24	32	1
7/12/2010	1610612747	115	0.449	0.8	0.28	26	45	1
6/12/2010	1610612754	124	0.553	0.85	0.5	33	47	1
6/12/2010	1610612753	74	0.378	0.667	0.182	9	45	0
6/12/2010	1610612752	121	0.529	0.783	0.433	25	32	1
6/12/2010	1610612741	99	0.483	0.588	0.455	25	52	1
6/12/2010	1610612749	78	0.346	0.8	0.267	17	35	0
6/12/2010	1610612762	94	0.42	0.9	0.364	18	38	1
6/12/2010	1610612746	98	0.444	0.826	0.389	23	43	1
5/12/2010	1610612751	75	0.375	0.667	0.333	16	36	0
5/12/2010	1610612761	99	0.46	0.5	0.421	22	47	0
5/12/2010	1610612765	102	0.469	0.81	0.45	23	44	1
5/12/2010	1610612760	114	0.435	0.925	0.25	25	47	1
5/12/2010	1610612759	109	0.586	0.696	0.5	29	38	1
5/12/2010	1610612743	108	0.453	0.758	0.25	23	42	1
5/12/2010	1610612756	125	0.58	0.657	0.381	30	43	1
5/12/2010	1610612757	100	0.397	0.861	0.538	16	47	1
4/12/2010	1610612748	89	0.472	0.783	0.375	15	43	1
4/12/2010	1610612755	109	0.519	0.842	0.524	23	38	1
4/12/2010	1610612741	119	0.5	0.708	0.421	24	49	1
4/12/2010	1610612750	129	0.593	0.833	0.692	30	46	1
4/12/2010	1610612749	96	0.468	0.535	0.125	13	54	1
4/12/2010	1610612758	103	0.482	0.75	0.579	24	37	0
3/12/2010	1610612766	91	0.36	0.688	0.467	21	62	1
3/12/2010	1610612761	111	0.549	0.75	0.2	29	42	1
3/12/2010	1610612764	83	0.417	0.808	0.167	15	43	1
3/12/2010	1610612737	93	0.418	0.821	0.333	25	44	1
3/12/2010	1610612765	91	0.486	0.737	0.5	24	22	0
3/12/2010	1610612738	104	0.531	0.773	0.111	29	44	1
3/12/2010	1610612763	111	0.519	0.848	0.25	18	28	0
3/12/2010	1610612740	92	0.429	0.767	0.214	18	47	0
3/12/2010	1610612759	107	0.453	0.892	0.261	23	37	1
3/12/2010	1610612743	109	0.403	0.763	0.417	17	42	1
3/12/2010	1610612756	105	0.449	0.727	0.5	25	34	1
3/12/2010	1610612762	81	0.392	0.667	0.214	20	43	0
3/12/2010	1610612747	113	0.566	0.727	0.214	27	39	1
2/12/2010	1610612739	90	0.355	0.784	0.368	21	35	0
2/12/2010	1610612744	101	0.5	0.588	0.5	27	31	0
